"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AC087203.3",3.29847700292474,-0.337663594395403,0.202087520712012,-1.67087800971439,0.0947457758744737,0.13795900093157
"AC087222.1",10.4034955597104,-0.491830877705923,0.202533419870551,-2.42839368446095,0.0151658708389645,0.0273448511957756
"AC087239.1",2.44810958238395,0.0605271741976138,0.327541031651117,0.184792646870835,0.853391675480367,0.883292766883112
"AC087257.1",38.0058478625413,-1.49233713243421,0.179236587571896,-8.32607422764951,8.35674162316625e-17,1.03743028929702e-15
"AC087257.2",17.2801843341816,-1.69895394954644,0.18426944360469,-9.21994399240267,2.97255441921934e-20,5.24211318908372e-19
"AC087260.1",1.71268962748369,-1.34333528595476,0.344410722399904,-3.90038752740973,9.60388354509097e-05,0.000273997013828959
"AC087273.2",2.6412196323468,-0.256243712277608,0.333211205656676,-0.769012890105589,0.441885658409389,0.517655728760393
"AC087276.1",3.99181494369247,-0.301676746926249,0.254128335903661,-1.18710393256033,0.235186627369141,0.303467109093521
"AC087276.2",13.3098541983389,-0.952526295473168,0.168559212228524,-5.650989245143,1.59527073722419e-08,7.96980002338673e-08
"AC087276.3",6.01491040621077,-0.148496688280315,0.214856061688812,-0.691144979169316,0.48947443646283,0.563098182995828
"AC087276.4",6.98120612388618,-0.185071074974401,0.209082740777215,-0.885157111899548,0.376071900075178,0.452545331722361
"AC087277.2",3.69359796555513,-0.762048713023885,0.258091684770768,-2.95262791476882,0.00315081497989457,0.00665795583573725
"AC087280.1",1.49799716160035,0.412333759726837,0.393698308056326,1.04733434533289,0.294945400851813,0.367937958166397
"AC087280.2",4.44453318046226,0.474902785695076,0.280665114298478,1.69206203942408,0.0906341453337433,0.132693662689272
"AC087284.1",54.9881009523199,0.113790112798038,0.14176690030664,0.802656420870537,0.422173347826019,0.498142362225599
"AC087286.1",62.1667838690182,-1.08584109740629,0.150498205986485,-7.21497701775792,5.39430862001923e-13,4.46633450734415e-12
"AC087286.2",45.0905756974208,-1.13522879672051,0.14095688982137,-8.05373045729901,8.03079717751713e-16,8.99067305036498e-15
"AC087286.4",32.7793812904578,-1.2522251124297,0.166062970644834,-7.54066428877686,4.67583417043745e-14,4.34400553572526e-13
"AC087289.5",2.39270603024333,-0.25591876602693,0.351738666487399,-0.727582123917839,0.466869426654371,0.541597483458583
"AC087294.1",11.968822228454,0.0138200098964585,0.202891519663263,0.0681152663225914,0.945693877813801,0.957570827014766
"AC087301.1",1.72175841363804,0.164182363147433,0.2924269750411,0.561447394257513,0.574492582607845,0.643578110620373
"AC087341.1",5.23172881880028,-3.65330483539996,0.321461692851221,-11.3646662001832,6.27036944146135e-30,2.75198500027806e-28
"AC087343.1",17.7262255942855,0.650670668319769,0.106802020872915,6.09230670919614,1.11295187375339e-09,6.40682709809988e-09
"AC087359.1",14.73984480096,-0.969157147274694,0.198645476658467,-4.87882816954838,1.06717984335541e-06,4.17516232013018e-06
"AC087362.1",9.51570379524416,-0.526605086878152,0.221697392221166,-2.37533279756763,0.0175331339815642,0.0311436947468767
"AC087362.2",2.33689147375637,-1.27661204611921,0.286782548905588,-4.45149835996291,8.5273184339228e-06,2.9111979858752e-05
"AC087385.1",14.1483436046391,-1.13871340294207,0.205438724422614,-5.54283719460598,2.97609548986961e-08,1.43665767395525e-07
"AC087385.2",2.8855267935087,0.342837928823986,0.174960259724336,1.95951886082105,0.0500520532749653,0.0787423515874393
"AC087392.1",24.5690935387735,-1.45529187712791,0.223389944101061,-6.51458096282766,7.28928575203518e-11,4.81106046944593e-10
"AC087392.2",12.4577595048662,-1.22130014084054,0.210192831435087,-5.81037960477599,6.23313449327083e-09,3.28910257314414e-08
"AC087392.3",7.54052458001259,-0.842434716905078,0.24248254579483,-3.47420765541566,0.000512364347660948,0.00127191169948392
"AC087392.4",3.76164133737917,-1.84674344292028,0.294187428752367,-6.27743833498333,3.44196703593418e-10,2.11266561326551e-09
"AC087392.5",3.53186212196167,-1.55775140668288,0.308484266213906,-5.04969483792968,4.42516394741215e-07,1.83952193375831e-06
"AC087427.1",7.31315849408032,-1.79971938537779,0.292235422544713,-6.15845734821015,7.34569616473579e-10,4.32677070159392e-09
"AC087473.1",1.46499634898166,1.10908659140669,0.299545166077302,3.70256881768699,0.000213427441699675,0.000569595218859428
"AC087477.1",1.26414548670675,0.133963577844608,0.237190297540346,0.564793666662614,0.572214115321126,0.641370297237313
"AC087477.2",48.925055317735,-0.720979139141709,0.130810723795504,-5.51162105232911,3.55543767326558e-08,1.70113121199884e-07
"AC087477.5",1.79874841023247,-1.4453856481503,0.294366398672244,-4.91015841030021,9.10028489774599e-07,3.60234524651586e-06
"AC087477.6",2.63164172384426,-1.16913555558498,0.322260132849599,-3.62792488554774,0.000285708350798385,0.000742999547928508
"AC087482.1",3.29284859081782,-1.18288601599874,0.31380932822245,-3.76944185406823,0.000163613018290592,0.000446197865055992
"AC087500.1",17.9289352165295,-0.138521265691655,0.174994983197176,-0.791572782035558,0.428609822499254,0.504431883522046
"AC087501.1",12.3313912757512,-0.495718259535466,0.179549227325936,-2.76090444341255,0.0057641538761111,0.0114771861801186
"AC087501.2",3.44911113756255,-0.625603823408214,0.289076391925329,-2.16414705898852,0.0304530648448745,0.050811979794335
"AC087501.4",22.1421996634309,-0.269861681339315,0.143843445305485,-1.87607909951128,0.0606444191696246,0.0932686082119527
"AC087521.1",8.40301674237529,-1.05323358649738,0.321490528502125,-3.27609522869791,0.00105253065003884,0.00245517579539909
"AC087521.2",79.571259011834,-0.721203815598669,0.120046259778871,-6.00771583327252,1.88155241548072e-09,1.05788843764632e-08
"AC087521.3",2.36016640284256,-1.05298484453975,0.299360847057138,-3.51744342953027,0.000435725215615847,0.0010951667363903
"AC087620.1",5.43193409200742,-0.708323629347719,0.244673641017607,-2.8949731830604,0.00379190925516871,0.00787691555312127
"AC087623.2",4.06613579012863,-0.395011071648264,0.25806228167917,-1.53068115602943,0.125848213226537,0.176535900760824
"AC087623.3",7.05488373448058,-1.71163021379488,0.232938943169381,-7.34797793149715,2.01227711439303e-13,1.75000953100938e-12
"AC087627.1",3.12051993145067,-0.769104895691402,0.327977073436725,-2.34499590972105,0.0190272883349052,0.033479859971215
"AC087632.2",6.81491081043618,-0.045227475971133,0.1966271900896,-0.230016387614163,0.818079035626893,0.854439405017409
"AC087633.2",2.74565782370725,-0.453300137628278,0.206154638274979,-2.1988355024234,0.0278896210855906,0.0470104811437509
"AC087672.2",4.58656535974794,-1.15084196063858,0.332885670178663,-3.45716882322063,0.000545882750207554,0.00134816376354497
"AC087683.1",4.11160167935497,-1.7737332576693,0.297128677295035,-5.96957948932025,2.37865851957557e-09,1.32210107698215e-08
"AC087683.2",8.31781109837634,-0.224921933059478,0.178655038381829,-1.25897335500141,0.208039956126141,0.273002749853763
"AC087683.3",2.21446200961111,-1.01333605513507,0.356870240174707,-2.83950842927946,0.0045183101339461,0.00920071555816892
"AC087741.1",22.143558507282,0.308356934803151,0.209059282675855,1.47497365750201,0.140219625725204,0.19390902612726
"AC087749.1",10.6213402348991,-1.0032995660484,0.223083956261807,-4.49740798424316,6.87869150154734e-06,2.38122986791793e-05
"AC087749.2",4.84429066171717,-1.38833219580148,0.260239038523751,-5.33483448016496,9.56317516968772e-08,4.35251511715013e-07
"AC087752.2",1.95709317840045,0.0471077735532178,0.345885716911681,0.136194619349507,0.891667428671959,0.914381278704888
"AC087752.3",12.0140734054109,0.449173123052179,0.194337067620893,2.31130956410442,0.020815762122703,0.0362444119623679
"AC087752.4",6.11860275401479,0.134429116841026,0.223050292584549,0.602685229789909,0.546718109234821,0.617799083789975
"AC087763.2",9.44519894110817,0.0743566595039036,0.199519437847097,0.372678774089607,0.709387536024667,0.762978501857899
"AC087821.1",2.09049292137635,0.529803022767065,0.320994053803894,1.65050728039573,0.0988392254985248,0.143084253529088
"AC087821.2",5.90816905981673,-0.0659700724296382,0.268654744267585,-0.245557072180087,0.806025123263298,0.844387984478199
"AC087854.1",102.326338772083,-0.800702509245773,0.117600865176028,-6.80864471572775,9.85224518356988e-12,7.21213012108529e-11
"AC087854.2",10.417732030765,-0.80222491616737,0.205548053567116,-3.90285824772078,9.50633824528132e-05,0.000271612323080549
"AC087878.1",10.8184009058049,0.389512970033034,0.263778091500378,1.47666914950166,0.139764345720822,0.193398548938361
"AC087884.1",16.3141184857584,-0.523349918530179,0.165043657824542,-3.17097866969571,0.00151926298518208,0.00343543886925887
"AC087893.3",18.0370080230908,-1.07864739827791,0.186302135947205,-5.7897747269177,7.04808884057179e-09,3.69243440856091e-08
"AC089984.2",16.3541248276662,-0.656382085137835,0.176362806708071,-3.72177159906696,0.000197829927118625,0.000530832421888774
"AC089985.2",9.69341106455716,-0.253514703487045,0.211086556056905,-1.20099881405381,0.229751661364353,0.297428786364161
"AC089998.3",13.6966524277386,-0.217864570217577,0.22346667187484,-0.974930929922287,0.329594522459422,0.405016451202084
"AC089998.4",1.81919181435166,-0.745169430020215,0.429824397854105,-1.73366014991347,0.0829784011275441,0.122697720909337
"AC089999.2",2.61822794003503,0.0181454198193393,0.316467369591077,0.0573374115719603,0.954276419234101,0.964221625798763
"AC089999.4",3.82248410351308,-0.234833449935753,0.309417349223161,-0.758953725527473,0.447880238615622,0.523606354665954
"AC090001.1",12.1804195808779,-0.422585856428626,0.355117136590763,-1.18999004240005,0.234050305814425,0.302162702945982
"AC090004.1",4.99528905485771,-0.658677506926609,0.272118642950174,-2.42055266697481,0.0154969342529344,0.0278763342438302
"AC090004.2",18.0212214156758,-1.90584869081501,0.230409251979028,-8.27158056564709,1.32194652301073e-16,1.60826724554361e-15
"AC090013.1",1.25435782911427,0.563576580664769,0.22246486061562,2.53332854053985,0.01129850001119,0.0210479365115588
"AC090015.1",21.5841664116336,4.07603591539081,0.469566232040818,8.6804280999416,3.94281914731388e-18,5.5970388926801e-17
"AC090018.1",4.2097098827045,-0.566580736225281,0.25253353008033,-2.24358617267598,0.024859039743139,0.0424018234980469
"AC090018.2",2.31038549971155,-0.200876382506058,0.34337493020017,-0.585005965313068,0.558543705702381,0.628558187570067
"AC090044.1",8.54163470561845,-0.618354297664837,0.26903345225002,-2.29842903361395,0.0215373826400816,0.0373626991044591
"AC090058.1",4.80679134220726,-0.169080278623314,0.140507813455766,-1.20335143266992,0.228840353730903,0.296354198162583
"AC090061.1",10.4229960808447,0.4753439680878,0.219754234877142,2.16307079749135,0.0305357347611208,0.0509295362442466
"AC090114.1",38.7674369823034,0.687609561401703,0.0988274247194985,6.95767964563827,3.45922703638728e-12,2.65337714281206e-11
"AC090114.2",24.1091911477739,-0.0240399772439257,0.147249661251164,-0.163259983348422,0.870313739780356,0.897434172174586
"AC090114.3",35.6780421901272,-0.378980181599883,0.116367583288446,-3.25675047027904,0.00112695454617251,0.00261727503657126
"AC090115.1",3.81296920712257,0.00289307723748003,0.270954802788925,0.0106773425224492,0.991480875122627,0.993250525891707
"AC090136.3",3.09328913095924,1.36577078525737,0.302318154114374,4.51766050655584,6.25266282429147e-06,2.17886893479747e-05
"AC090151.1",8.51325786766246,-0.915163234620572,0.321488143702271,-2.84664692166098,0.00441823359986505,0.00902460973513791
"AC090152.1",24.9446999272377,0.912411694536392,0.146732753362556,6.21818696662734,5.02932081459111e-10,3.02463954862263e-09
"AC090164.5",4.16847756296849,-0.861712140167879,0.458344182376786,-1.88005471281296,0.0601006216535135,0.0925577287767661
"AC090181.2",60.38124174364,-0.838768435247864,0.175815728232591,-4.77072468817031,1.8356429511755e-06,6.92184433759795e-06
"AC090181.3",96.3701293400089,-0.755071346770739,0.154669663247738,-4.88183222821999,1.05104662134452e-06,4.11866899712152e-06
"AC090186.1",20.210553310539,-0.656493776349388,0.162436937035918,-4.04153013673377,5.31035547746357e-05,0.000159223376787808
"AC090192.1",6.27293525009806,-0.00537641862232949,0.184221471532193,-0.0291845384667332,0.976717412498124,0.981738419944126
"AC090197.1",19.4687615332982,-1.40385177524555,0.203728066303539,-6.8908118587545,5.54748681199003e-12,4.1782954863159e-11
"AC090198.1",48.4928188656448,-0.159336002521359,0.100307684507655,-1.58847254129567,0.112179525382372,0.159745288083905
"AC090204.1",32.9952264330843,1.05923014095188,0.162288430888492,6.52683703424107,6.71730631806878e-11,4.44762482302984e-10
"AC090206.1",4.43147343619967,0.157317830656525,0.301089486833093,0.522495263156542,0.601325543667027,0.667441800736134
"AC090213.1",10.3882058925334,-2.06888020186613,0.264279378067678,-7.82838304294904,4.94184366322608e-15,5.10016439727427e-14
"AC090220.1",26.4454986676229,-0.436752353295613,0.153562943047159,-2.84412596313349,0.00445334384595931,0.00908473429007956
"AC090229.1",8.63177154441735,-0.772768411054729,0.221263687950572,-3.49252251109254,0.000478481263608244,0.00119399402869957
"AC090236.2",13.9841072405869,-1.8181919676041,0.223661462835191,-8.12921432488291,4.32081765156394e-16,4.9903990494082e-15
"AC090241.1",4.68327855358611,-0.66000947509338,0.296970926352921,-2.22247168501951,0.0262514455130776,0.0445088119405532
"AC090241.2",15.0892206721045,-0.35584226343745,0.197113937825815,-1.80526180625491,0.0710337233180007,0.107069681803397
"AC090241.3",9.57198099496877,-0.316106707927331,0.244120722065379,-1.29487863731074,0.19536209900701,0.258492983118079
"AC090246.1",3.90304752199307,-0.0697513304868423,0.337423305420597,-0.206717584014825,0.83623042394805,0.869291250653504
"AC090260.2",3.62357711675597,1.18526918712435,0.314031745363408,3.774361046692,0.000160418292040647,0.000438181401169707
"AC090281.1",2.01581980023461,0.086794352169832,0.204912155617077,0.42356858678519,0.67188046880602,0.730036237019192
"AC090286.3",7.45978585305004,0.0953220712319561,0.277708306401145,0.343245301039952,0.731413927164478,0.782000398498881
"AC090337.1",68.1726438180565,-0.931584718244042,0.157259793214936,-5.9238582170256,3.14474617241692e-09,1.72135337187097e-08
"AC090337.2",54.8073592730671,-1.37727956938347,0.151902642587221,-9.06685720488799,1.22499297852069e-19,2.03255514901107e-18
"AC090360.1",7.82631766202229,-0.295714015398784,0.21703278470034,-1.36253154474832,0.173030195956847,0.232669426366651
"AC090373.1",3.01555231230519,-0.287928129623596,0.302591306585775,-0.951541314495687,0.341329656211684,0.417066371355364
"AC090398.2",3.19203005131194,0.824546741630485,0.3504941093539,2.35252667484327,0.0186463523121615,0.0328867696156061
"AC090409.1",5.5032052644415,-1.22624505960785,0.285023906106074,-4.3022533666053,1.69069819013024e-05,5.51091326526035e-05
"AC090409.2",2.16583981986561,-1.50331329564472,0.40638741348478,-3.69921224369076,0.000216269689836117,0.000576232167934718
"AC090425.2",1.54395776245066,-0.661975072807933,0.286865184768208,-2.30761733370615,0.0210204295582971,0.0365636961135025
"AC090425.3",7.5783726315794,-0.409723440990015,0.218435973836023,-1.87571412251715,0.0606945456257724,0.0933216209374035
"AC090498.1",39.2116120160811,0.501598308103748,0.0924175915330518,5.42751980205369,5.71425288634686e-08,2.66756533494753e-07
"AC090510.2",8.72916351168016,-1.77519929260761,0.243744527650122,-7.28303240167831,3.26398792512013e-13,2.77426202002502e-12
"AC090510.4",2.07747879838031,-0.83623907496311,0.348937081157519,-2.39653255592406,0.0165510231028353,0.029580071294072
"AC090515.2",2.03934906968034,0.262709935628397,0.206508220278118,1.27215243671457,0.20331896324507,0.267577547065456
"AC090515.3",3.8544371843172,0.0984898755241227,0.279379036203202,0.352531374088095,0.724439793615803,0.775922740680251
"AC090515.6",2.87287376831457,0.194351154475651,0.279832045386058,0.694527870128395,0.487351228996759,0.56120863955413
"AC090517.2",12.7721265128927,-0.131131687090763,0.195887921504417,-0.669422014811697,0.50322631221059,0.576509779721239
"AC090517.4",6.26642822515812,-0.572960477937885,0.195901635633614,-2.92473554947477,0.00344749057581615,0.00721486160517498
"AC090517.5",37.4570226816415,-0.326797172686549,0.116194312048473,-2.81250576663528,0.00491571420686746,0.00993559798072255
"AC090518.1",5.63889917831739,-0.450843854596158,0.242724833649744,-1.85742780339788,0.063250313888114,0.0967872731682743
"AC090519.1",17.1502134554907,-0.0829878145919149,0.229726327952317,-0.36124642452449,0.717915240200221,0.770220342614455
"AC090519.2",4.72458366095317,-0.255490244843186,0.249856123975746,-1.02254946077683,0.306520915594108,0.380524008614617
"AC090527.1",1.79263072320293,-0.84222839388262,0.278219845500742,-3.0272045919901,0.00246826836664544,0.00533621337399361
"AC090541.1",3.48688612267205,-1.12991838823821,0.333162257616516,-3.39149577242567,0.000695122355007407,0.00167737420861895
"AC090543.1",3.12012248176765,-0.107434706575748,0.317795856860217,-0.33806201137167,0.735316457422508,0.785396015602317
"AC090543.2",9.02334438157683,-0.508470437966253,0.203856747119439,-2.49425366170658,0.0126222305524716,0.0232219125633155
"AC090543.3",3.35880211008947,-0.369877060597481,0.165108151018839,-2.24021078496166,0.0250772418303593,0.0427289614140268
"AC090559.1",49.9173437692938,-0.737818335365008,0.124624401956594,-5.92033601591112,3.2128450736509e-09,1.75665223528616e-08
"AC090559.2",4.93167746980081,-1.26180872127162,0.261577009341961,-4.82385177675174,1.40812077332592e-06,5.4061316614431e-06
"AC090571.1",8.21253490932215,-0.927666545580583,0.196144823301402,-4.72949797994467,2.25075694412684e-06,8.37997093650795e-06
"AC090578.1",2.42684306977489,0.624674220844671,0.350119327345015,1.78417519987151,0.0743952008268761,0.11156604312677
"AC090579.1",9.92167363307804,1.24701046200882,0.22719890622518,5.48862880868315,4.05065831588448e-08,1.92607549050838e-07
"AC090589.1",8.9025064033269,0.410034772425684,0.114428137675225,3.58333868536307,0.000339230295479991,0.000869251571894557
"AC090589.2",3.46251523353217,0.458453739009877,0.312066821308608,1.46908837372527,0.141808820784147,0.195717229082429
"AC090589.3",3.14703782680292,-0.626051636540764,0.285374974799057,-2.19378604231709,0.0282507947155572,0.0475561018899673
"AC090602.1",5.87336138438188,0.369342691988878,0.140267434827494,2.63313214819326,0.00846014234391391,0.0162072671118787
"AC090607.1",3.29213046745239,-0.641426233025877,0.25305968511304,-2.53468359742626,0.0112548931546397,0.0209774130922354
"AC090607.2",7.07598017360997,-1.03684155106102,0.21647936095592,-4.78956306265218,1.67144864531478e-06,6.34120631251229e-06
"AC090616.6",4.24785083249222,-0.632159696111789,0.187663066587868,-3.36858875646583,0.000755540665673075,0.0018113364439243
"AC090617.1",1.72825795610768,-0.531100652379864,0.332045250305248,-1.5994827569183,0.109713376957094,0.156702494686623
"AC090617.2",2.05082433465581,-1.22382842896921,0.428535529485435,-2.85583888560822,0.00429232885896064,0.00879561258706911
"AC090617.5",10.8571567296418,-0.319412158763968,0.183394398300421,-1.74166802107409,0.0815665513278718,0.120858397891232
"AC090617.7",7.52536116944591,-0.93825133194288,0.227680530837314,-4.12091156188183,3.77376277868188e-05,0.00011584303871613
"AC090617.8",4.41913904422171,0.00287177890895526,0.28671720595876,0.0100160675720603,0.992008467945078,0.993676739041255
"AC090627.1",37.3969904255651,0.525791367155931,0.17223567993331,3.05274358576294,0.00226759609163971,0.00494412517037177
"AC090644.1",12.5835252057103,-0.36640019747488,0.164514104694456,-2.22716586006638,0.0259361908848633,0.0440382609323184
"AC090666.1",2.70692916844738,-1.36108335523644,0.359773916934657,-3.78316295642867,0.000154847961625392,0.000424236610156641
"AC090686.1",1.61529009077201,0.840946866775167,0.182223881582052,4.6149102931742,3.93265142488949e-06,1.4119616740906e-05
"AC090695.2",6.20549107096259,-0.311036147613984,0.269624849013279,-1.15358858336779,0.248668881146147,0.318220281717518
"AC090739.1",33.1010513880663,-0.564530461127541,0.154443241302233,-3.65526167650677,0.000256919784566726,0.000673655631332715
"AC090772.1",4.93266082548236,0.492430084750589,0.239429469280608,2.0566811856124,0.0397169031118637,0.0641921273732337
"AC090772.2",5.12178753645421,0.779828865492358,0.251203167178907,3.10437513288582,0.00190681395985386,0.00422440202157998
"AC090772.3",5.10320112508718,0.963050344545667,0.275379327960294,3.49717733600006,0.000470209147512209,0.00117457017693026
"AC090772.5",14.6253072144197,1.07060283292476,0.168556897998164,6.35158125024597,2.13112800884081e-10,1.3364654504948e-09
"AC090796.1",10.5204286237127,-2.67792395982659,0.272031769123219,-9.84415889532963,7.26442963397745e-23,1.64739427581403e-21
"AC090825.1",37.8257281876901,-0.840799487731917,0.113405393401383,-7.41410494257556,1.22448934271218e-13,1.09090189122093e-12
"AC090844.2",3.68210889047865,-0.566031255864524,0.284234588902185,-1.99142285268917,0.0464344189156715,0.0737382311590831
"AC090877.1",7.57009276301377,0.316560223520979,0.239239655106663,1.32319294382799,0.185771221959978,0.247395459213538
"AC090907.1",2.3955178461448,-0.430050344138803,0.324455787516729,-1.32545129624673,0.185021513000726,0.246509535215885
"AC090907.3",3.49390819092778,-0.10348176708306,0.2868919748087,-0.360699413610512,0.718324163115472,0.77051743999001
"AC090912.1",3.92853110689246,1.03364232102214,0.292363290590663,3.53547231916109,0.00040704688861821,0.00102875567121675
"AC090912.2",2.71720974723151,0.0824028434260072,0.335873848056849,0.245338670762065,0.806194211561543,0.844474186506665
"AC090945.1",2.31470073817217,0.737230606659796,0.357573157502025,2.06176160372335,0.03923043828603,0.0634900505609443
"AC090946.1",6.8961237545911,-0.106168546134415,0.242784233518454,-0.437295884480673,0.661896779633362,0.721040587129715
"AC090948.1",15.330570527739,-0.849396466412564,0.187109036290003,-4.53958014671226,5.63663524746449e-06,1.97824478514308e-05
"AC090948.2",19.7967447185207,-0.331036174851068,0.168494908936361,-1.96466573940283,0.0494529377724686,0.0779590278614707
"AC090948.3",37.7554337143991,-0.0501938324622214,0.192771585356424,-0.260379829161106,0.794570800488981,0.83470818507467
"AC090948.4",22.4546836268862,-0.716676022691735,0.194680510100963,-3.68129312133023,0.000232054036532969,0.00061413938250374
"AC090950.1",20.9864417598394,-0.885938330784448,0.204278025467623,-4.33692429108026,1.44490365395381e-05,4.76131399393654e-05
"AC090950.2",9.90352857374091,-0.158479853915107,0.308073764436837,-0.514421778838618,0.606957135781792,0.672614609292151
"AC090953.1",5.90579693004367,-0.87618659774987,0.251707337011335,-3.48097361067553,0.000499594710723101,0.00124296063653264
"AC090960.1",5.39691440183673,0.162970786102678,0.292320298964517,0.557507592459258,0.577180673099898,0.646118254261032
"AC090970.1",4.34665436054308,-0.79015024830109,0.240374489177209,-3.28716350477016,0.00101202055732324,0.00236654370531497
"AC090971.1",5.04417488855188,-1.38967981664965,0.249515039358561,-5.56952326489879,2.55437282486071e-08,1.24502213203715e-07
"AC090971.3",6.57388249278353,-1.14941390629141,0.214802728784631,-5.35102097070592,8.74593850381455e-08,3.99716506690152e-07
"AC090971.4",52.6134393920767,-1.58703562802188,0.150362891498652,-10.5547027740957,4.83166318605572e-26,1.48438864998129e-24
"AC090971.5",17.7691152969803,-1.50176568268946,0.199052594260514,-7.54456724499654,4.53791836530057e-14,4.2246789604358e-13
"AC090971.6",14.6855033025114,-0.933882242778618,0.200182583145589,-4.6651523229642,3.08388508367062e-06,1.12333268078766e-05
"AC090971.7",5.54266387334378,-1.28756348718878,0.275012037129388,-4.68184411354693,2.84305651219969e-06,1.04243024327965e-05
"AC091042.1",9.0738346284849,0.570197775232236,0.123720104816652,4.60877216421088,4.05053897818376e-06,1.45160892211777e-05
"AC091044.1",1.6296794705986,-0.84416180420343,0.350630237856588,-2.40755563286217,0.0160597151443281,0.028771643619321
"AC091045.2",5.07789146033839,0.0877009209144565,0.217908155832689,0.402467363276636,0.687340102680823,0.743539964301057
"AC091046.1",2.05511496986656,-0.63480068290767,0.256985769949201,-2.47017834113209,0.0135045707612919,0.0246679435623398
"AC091046.2",4.14757255616261,-1.05933691113452,0.289415400564023,-3.66026448167599,0.000251955047923845,0.000661469823576986
"AC091053.2",3.06968676990737,-0.986835779416137,0.315177157128232,-3.13105108380249,0.00174181859373571,0.0038916571596701
"AC091057.1",12.215176713375,0.268591210857634,0.204954436030553,1.3104923028726,0.190029346416239,0.252283319891937
"AC091057.3",3.15765109297459,-0.672248577791154,0.24301682618878,-2.76626350666328,0.00567026960470212,0.0113049039335225
"AC091057.4",4.06286378112261,-0.443186686054785,0.212813130657239,-2.08251570138588,0.0372953902207899,0.0607389799109411
"AC091059.2",10.5513392988262,-0.907753560798376,0.228292303059642,-3.97627755571428,7.00024175164018e-05,0.000205129574059609
"AC091060.1",3.35872475642532,0.318025304203405,0.267462278943426,1.18904731336217,0.234421049229963,0.30256103758129
"AC091073.1",1.74876024139086,-1.28604571793299,0.329615835819747,-3.90165027943704,9.55391197216054e-05,0.000272864737077481
"AC091078.1",4.2180118779416,0.844963941363392,0.319398684589385,2.64548347295064,0.00815742717895981,0.0156870705439231
"AC091132.2",3.88186800070693,-0.339598875324075,0.264797330940592,-1.28248602097981,0.199672205622146,0.263526860508635
"AC091132.3",3.24696288318897,-0.520094003073253,0.22951161381643,-2.26609013123509,0.023445865358183,0.0403116952190827
"AC091132.4",4.5292183549571,-0.0769902099729642,0.207528651132366,-0.370985931594854,0.710648010175989,0.76402448981458
"AC091133.7",5.60643794338965,0.860832062600136,0.16563523839718,5.1971553331902,2.02361264424913e-07,8.8072112488898e-07
"AC091144.2",8.4507108214795,0.152205185384539,0.272488053908302,0.558575626349328,0.576451378221743,0.64547515537233
"AC091152.1",1.85467487130943,-0.846249934604122,0.287028785498946,-2.94831033456479,0.00319516135585084,0.00674092665403083
"AC091152.2",5.74398148430156,0.19957737721532,0.247539757776269,0.806243728313339,0.420102329560448,0.496119874991958
"AC091153.1",44.4963968913558,0.288844891512009,0.120838720626859,2.39033390964094,0.0168330609025239,0.0300409511740896
"AC091167.1",3.47683550939917,-0.424732539473306,0.215180362711551,-1.97384433282446,0.0483994461291256,0.0764800343651683
"AC091180.3",7.52742471101461,-0.369848251906682,0.227877549806844,-1.62301311480739,0.104586601348676,0.150286275760055
"AC091181.1",12.9532187246187,0.283764379483593,0.213925192742531,1.32646546134058,0.18468556820298,0.246118122166667
"AC091182.1",5.72490669778896,-0.915788625728278,0.286430787742717,-3.19724228301488,0.00138748333034622,0.00316318453987538
"AC091185.1",12.8040663328424,-0.797560250441013,0.193686750369371,-4.11778425173649,3.82532556864777e-05,0.000117275159712767
"AC091185.2",12.3248111478218,-0.739062674276715,0.210755766130914,-3.50672576055469,0.000453656425434607,0.00113602886595748
"AC091196.1",6.25003035219159,-1.81482376063049,0.287238637437479,-6.3181742429255,2.64671502102659e-10,1.64110950931978e-09
"AC091271.1",9.88355531121969,0.430385643873513,0.222766187607786,1.93200614732103,0.0533587471358261,0.0832885011180994
"AC091286.1",4.67489377754966,-0.526122471711546,0.326815207875041,-1.60984696866589,0.107431268610911,0.153896584160108
"AC091305.1",5.74782205614814,-1.41584336812971,0.320462524969878,-4.41812460992995,9.95610177643362e-06,3.36434857528067e-05
"AC091390.1",2.19972176691413,-0.444626546270842,0.341691935831614,-1.30124975056466,0.193172981058417,0.255956173113495
"AC091390.4",5.07208212320303,0.0711916058629933,0.225654851777012,0.315488921697743,0.752390461121332,0.800002477259179
"AC091390.5",5.92322852910354,0.12592781126348,0.189112657386701,0.665887799387116,0.505482819455982,0.578572554556739
"AC091393.1",2.12893059948466,0.878035699712167,0.403521741699798,2.17593157685512,0.0295603772404886,0.0495036246351217
"AC091429.1",12.9256319694328,0.556451752641961,0.117681290613317,4.72846405526245,2.26224664843369e-06,8.41952699326519e-06
"AC091435.2",2.57909047407555,-0.0607036335894935,0.332148819664073,-0.182760347156698,0.854986062895314,0.884642458961478
"AC091488.1",2.4269694912826,1.24654242248553,0.290291030599158,4.2941127733526,1.75393310311567e-05,5.70619680610121e-05
"AC091492.1",9.52918409360074,-1.38109917092915,0.237839390839582,-5.80685632457189,6.36567158189793e-09,3.35479398319381e-08
"AC091516.1",4.24274617700053,-0.820970376605683,0.261052492394563,-3.14484787743317,0.00166173213070573,0.00372727589661676
